subject,mean,std,variance,max,min,range,energy
S9,0.004142369807248201,2.3143279816317936e-06,5.356114006563892e-12,0.004147959876288547,0.004136524576932301,1.1435299356245265e-05,0.005490954552356963
S9,0.004142286323516935,2.43942558554972e-06,5.950797187434594e-12,0.004150041397589373,0.004136898302814051,1.3143094775322321e-05,0.0054907334197736414
S9,0.004142320811718949,3.6348888112117463e-06,1.3212416669872342e-11,0.004156657073790321,0.004135043607042077,2.161346674824441e-05,0.005490827174277312
S9,0.004142244900379926,8.588528156479814e-06,7.376281589464655e-11,0.004173596345198681,0.004115956241545875,5.764010365280625e-05,0.005490645304812608
S9,0.004142379073766127,4.82098574784436e-06,2.3241903580918438e-11,0.004157736790142953,0.004119822821229101,3.791396891385246e-05,0.00549098484245731
S9,0.004142184348009394,4.632442567074602e-06,2.1459524137244727e-11,0.004153532542292017,0.0041241396286872045,2.9392913604812942e-05,0.005490468042373807
S9,0.004142282856654476,1.8525319115940931e-06,3.431874483474465e-12,0.004145900838485677,0.004137892585998599,8.008252487077573e-06,0.005490723422850577
S9,0.0041423513284272765,4.74729931435232e-06,2.253685078005001e-11,0.0041525519422735855,0.004125174393627829,2.7377548645756734e-05,0.005490911060791682
S9,0.004142297795606481,5.888422033103233e-06,3.4673514039935615e-11,0.004159040294097194,0.004122829055865012,3.621123823218178e-05,0.0054907730243201145
S9,0.004142273294424345,2.210688080539053e-06,4.887141789437442e-12,0.004147225398215498,0.004133712493207737,1.3512905007760818e-05,0.0054906985385097294
S9,0.004141807714923939,5.037837560123945e-06,2.537980728219558e-11,0.004152869838869981,0.0041234180258396015,2.9451813030379782e-05,0.005489470888707437
S9,0.004142837203225785,6.913393023315649e-06,4.779500309482949e-11,0.004167037158140948,0.0041223542464170464,4.4682911723901986e-05,0.005492207323979117
S9,0.004142284466729529,9.004363996834141e-06,8.107857098748291e-11,0.004174937579012217,0.004126190659428823,4.874691958339349e-05,0.005490752538201511
S9,0.004142299178076894,8.354628320269813e-06,6.97998143698544e-11,0.0041635008353472,0.00412450170568648,3.899912966072016e-05,0.005490787929763483
S9,0.004142544058693118,7.437561508750049e-06,5.5317321196440306e-11,0.004165011882885471,0.0041302477404020045,3.4764142483466494e-05,0.0054914325105711505
S9,0.004142042218052031,9.854866750157116e-06,9.711839866335227e-11,0.0041682323468275615,0.004124106516463734,4.412583036382707e-05,0.005490115473447696
S9,0.004142081515715074,5.914850781071812e-06,3.498545976234583e-11,0.004158071007109601,0.00412914087430431,2.8930132805290998e-05,0.005490199765852237
S9,0.004142643179762337,4.971056487937749e-06,2.471140260626799e-11,0.00415744951075597,0.004130636463401158,2.6813047354812443e-05,0.005491685512394884
S9,0.004142268142490407,2.67965080231964e-06,7.180528422372291e-12,0.004148023793431372,0.0041339054982469725,1.411829518439909e-05,0.00549068561434219
S9,0.00414239644547286,4.0826928831251555e-06,1.6668381177920793e-11,0.004155797680332916,0.004134770258580486,2.1027421752429706e-05,0.005491028793551156
S9,0.00414208089524176,3.4228122351109915e-06,1.17156435968255e-11,0.004151019023331757,0.00413224575551697,1.8773267814787414e-05,0.005490190674678522
S9,0.004142472683955261,2.23843617849014e-06,5.0105965251735424e-12,0.004147357504444799,0.004134342544516923,1.3014959927876331e-05,0.005491227183331851
S9,0.0041422058449030906,3.405184425843452e-06,1.1595280974006798e-11,0.0041529023647949356,0.004132860560269094,2.0041804525841936e-05,0.005490521874185697
S9,0.004142280549918014,6.442830785937162e-06,4.151006853621967e-11,0.004162618040852633,0.00412078043031101,4.1837610541622765e-05,0.005490729492575238
S9,0.004142335522351853,2.649845143077046e-06,7.02167928228901e-12,0.004148826306269379,0.004133651809129253,1.5174497140126551e-05,0.0054908641924535295
S9,0.00414230324706299,4.4293137770805075e-06,1.961882053583519e-11,0.004163377173391585,0.004131476121556639,3.1901051834946036e-05,0.005490782659023719
S9,0.00414221574290213,2.526876383178842e-06,6.3851042558669865e-12,0.004148107387413078,0.004136526361510588,1.1581025902490313e-05,0.005490546446672159
S9,0.004142265391675501,2.1234050554035656e-06,4.50884902931342e-12,0.004146808198474801,0.0041383521906993145,8.45600777548642e-06,0.005490677466854918
S9,0.004142443817126912,2.9022118723659904e-06,8.422833752102108e-12,0.004150417356536378,0.004134878161064673,1.5539195471704972e-05,0.005491151744283754
S9,0.004142193681902645,2.523893797009546e-06,6.370039898583264e-12,0.0041486104711463715,0.004137044369300891,1.1566101845480146e-05,0.00549048795789891
S9,0.004142288363741174,1.8975069196801273e-06,3.6005325102339646e-12,0.0041464510614482265,0.00413725189770618,9.199163742046497e-06,0.005490738076453776
S9,0.004142264690482251,2.2321512341921248e-06,4.982499132305426e-12,0.004148307620347392,0.004136490876676572,1.18167436708198e-05,0.005490675759524847
S9,0.0041423859297052956,2.641825104816197e-06,6.979239884437111e-12,0.004148637933101668,0.004136783954513777,1.1853978587891313e-05,0.005490997814355294
S9,0.004142287445120319,2.8583811527793633e-06,8.170342814564282e-12,0.004149107407806962,0.004133912525886784,1.5194881920178004e-05,0.005490737103470155
S9,0.0041422056901626505,2.356040207060633e-06,5.55092545728631e-12,0.00414904290719769,0.0041358947573102035,1.3148149887486256e-05,0.005490519529773218
S9,0.004142360878691971,2.4692848383254606e-06,6.0973676127839965e-12,0.004150127342272408,0.0041366310533981,1.3496288874308149e-05,0.0054909311189393056
S9,0.004142370978408744,2.1090770473175418e-06,4.44820599152168e-12,0.00414865065341137,0.004137526307456574,1.1124345954796437e-05,0.005490957366710084
S9,0.004142214277178016,2.3595374670048854e-06,5.56741705819983e-12,0.004148564382036342,0.004137054014389676,1.1510367646665881e-05,0.005490542299351824
S9,0.004142354541835995,2.4609237743836476e-06,6.0561458233266575e-12,0.0041479961056213556,0.004137163160991841,1.0832944629514916e-05,0.005490914306052837
S9,0.004142281547056871,2.2345426555259056e-06,4.993180879364767e-12,0.0041489195577829735,0.004137421828901424,1.1497728881549804e-05,0.005490720450645997
S9,0.004142280179658795,2.564290745548196e-06,6.5755870277041214e-12,0.004149969753275235,0.004137883189830547,1.2086563444687302e-05,0.005490717331961959
S9,0.004142255736852813,3.955119062165025e-06,1.564296679590115e-11,0.004153193211023067,0.004135302866697179,1.7890344325888555e-05,0.005490655434386188
S9,0.004142447821870744,2.7184790135479925e-06,7.390128147100866e-12,0.004147773555138506,0.004135515659425744,1.2257895712761667e-05,0.00549116203105594
S9,0.0041423046113061805,2.812120145630773e-06,7.90801971346244e-12,0.00414892514516361,0.004136400049113433,1.2525096050176703e-05,0.00549078252827781
S9,0.004142347847117784,2.8849536255965455e-06,8.322957421842654e-12,0.004151280216552668,0.004136183527326021,1.5096689226647142e-05,0.005490897283033204
S9,0.004142220082028445,2.6067011608770572e-06,6.794890942117798e-12,0.00414858701079285,0.0041357490058328734,1.2838004959976265e-05,0.0054905580809122174
S9,0.004142359072654974,2.9101852746638877e-06,8.469178332870529e-12,0.004147506042578436,0.004136260833069481,1.1245209508955328e-05,0.0054909270899153
S9,0.004142468220911744,4.308272154992209e-06,1.8561208961481212e-11,0.004152052058458534,0.004132183915058175,1.986814340035857e-05,0.005491219687191254
S9,0.0041422059651829496,3.8457946334225525e-06,1.4790136362461706e-11,0.004150406308096414,0.004128662191337367,2.17441167590475e-05,0.005490523215402743
S9,0.004142243728966985,3.0491673190688148e-06,9.297421339677302e-12,0.004148982071226562,0.004134494204858304,1.4487866368258044e-05,0.00549062157042805
S9,0.004142051403018737,3.1837324351391956e-06,1.0136152218557353e-11,0.004147848578421327,0.0041361090117498734,1.1739566671453878e-05,0.005490111987648548
S9,0.004142302071417978,5.5509285497299075e-06,3.081280776420658e-11,0.004160074233444134,0.004130436906844434,2.9637326599700302e-05,0.005490783124378061
S9,0.004142451053171628,4.443410377795107e-06,1.974389578549725e-11,0.004157802863442595,0.004131265339903636,2.65375235389588e-05,0.005491174550981923
S9,0.004142295184560364,4.961113437975649e-06,2.4612646544462563e-11,0.004158674742432947,0.00413194121173863,2.6733530694316755e-05,0.005490762882777127
S9,0.00414220126908592,3.329954284991342e-06,1.10885955401322e-11,0.004150061390402783,0.00413401756290724,1.604382749554288e-05,0.005490509581508014
S9,0.004142334678471335,2.394086654527528e-06,5.731650909386812e-12,0.004147905094885947,0.004135433633933143,1.2471460952803715e-05,0.005490861542437482
S9,0.0041422610371785636,3.652072839511334e-06,1.3337636025096378e-11,0.004150963780824706,0.004133501007341048,1.746277348365754e-05,0.00549066874808437
S9,0.004142567073695133,3.0747727899621677e-06,9.454227709891732e-12,0.004150618969254048,0.0041363016127454605,1.431735650858721e-05,0.005491478852573045
S9,0.004142104910266101,3.7554994713713547e-06,1.4103776279470525e-11,0.0041505142934498565,0.004133621224958398,1.6893068491458628e-05,0.005490255101256582
S9,0.0041421902477583135,6.536265118891138e-06,4.272276170443298e-11,0.004156762760004434,0.004127396905111257,2.936585489317703e-05,0.005490490486843452
S9,0.004142648771880227,6.934381008934063e-06,4.8085639977065386e-11,0.00415579459744898,0.004127095665227172,2.8698932221808172e-05,0.005491707818496234
S9,0.004142145238308667,4.966824744438016e-06,2.4669348041961766e-11,0.004157190204216474,0.004129473000076044,2.7717204140430274e-05,0.0054903653902691855
S9,0.0041422637184066954,4.0601592382686164e-06,1.6484893040097992e-11,0.004151030976945134,0.004132272786341954,1.8758190603179736e-05,0.00549067686327088
S9,0.004142397307952661,4.743127157524781e-06,2.2497255232449102e-11,0.004158165974425589,0.00413183913798004,2.6326836445549236e-05,0.00549103294534038
S9,0.004142085677771272,2.8290645883730448e-06,8.003606445186346e-12,0.004148999982886432,0.004135196236137216,1.3803746749216014e-05,0.00549020216499339
S9,0.00414226511580007,5.333013987835673e-06,2.844103819445095e-11,0.004157505440119746,0.0041275192943223205,2.9986145797425423e-05,0.005490684393795955
S9,0.004142390767824192,3.7539362620408945e-06,1.4092037459465563e-11,0.004152089247979762,0.004134573691467142,1.7515556512619906e-05,0.005491012916925619
S9,0.004142295931044782,4.238407183763063e-06,1.7964095455374334e-11,0.004154217612333501,0.004133636999279723,2.058061305377796e-05,0.005490762734222594
S9,0.0041425540302901355,4.7926360393095995e-06,2.2969360205289204e-11,0.0041575863578334335,0.004131507421516008,2.6078936317425194e-05,0.005491448596234641
S9,0.0041420633015841505,5.697389845714121e-06,3.246025105404637e-11,0.004157860783667504,0.004126915053958639,3.0945729708865485e-05,0.005490150673465999
S9,0.004142642287671934,9.268713265201515e-06,8.590904559252253e-11,0.004165947182121395,0.004118317055706971,4.763012641442396e-05,0.005491702730449071
S9,0.004141907863809637,6.76655200513146e-06,4.5786226038148585e-11,0.004160085717213938,0.004122195848574629,3.788986863930907e-05,0.0054897428923245265
S9,0.004142319629454119,7.063995799869703e-06,4.9900036660576807e-11,0.004162687019422627,0.004118951196702503,4.3735822720123406e-05,0.005490835780031222
S9,0.004142432129270896,5.776643331501239e-06,3.336960817937774e-11,0.004156282936535757,0.004129701578927573,2.6581357608183864e-05,0.005491128740871674
S9,0.004142420777020128,5.055637666564632e-06,2.5559472215587077e-11,0.004156361046945773,0.004130951656434364,2.5409390511408475e-05,0.0054910961450752825
S9,0.004142079297280095,5.6094315326514484e-06,3.146572211950438e-11,0.004152303196471374,0.004128689259371691,2.3613937099683027e-05,0.005490192758617117
S9,0.004142602914977917,8.433938044345993e-06,7.11313109358667e-11,0.004168247500580429,0.004127877308644207,4.0370191936221766e-05,0.005491593613598231
S9,0.004142045944715976,8.809617680768063e-06,7.760936368130128e-11,0.004168188130572604,0.0041227071849346845,4.5480945637919185e-05,0.005490119109600558
S9,0.004142201875354717,6.436583800216803e-06,4.1429611017213384e-11,0.0041575986221204,0.004128961676931697,2.8636945188702766e-05,0.005490520897857009
S9,0.004142427387757416,5.8141095688218675e-06,3.3803870078266e-11,0.004154279193032507,0.004126295321982373,2.7983871050133585e-05,0.0054911163093481
S9,0.004142237470638646,7.750159743839598e-06,6.006497605503185e-11,0.0041670091806575256,0.004118753685033121,4.8255495624404884e-05,0.005490621225004449
S9,0.004142284487892325,7.217833542593503e-06,5.209712104858788e-11,0.004157922552244159,0.004124164243645223,3.375830859893552e-05,0.0054907433202414195
S9,0.004142121414831246,6.752799377041837e-06,4.560029942657663e-11,0.004157568952049124,0.004127349838494468,3.0219113554655862e-05,0.005490308932960968
S9,0.004142911221023496,7.128894052468594e-06,5.08211304113221e-11,0.004157197700088982,0.00412640873395871,3.078896613027248e-05,0.005492404546052099
S9,0.004141717503497552,7.225932251556428e-06,5.221409690408334e-11,0.004157791140078722,0.004127702546083329,3.0088593995392966e-05,0.005489240349719968
S9,0.004142464253076505,6.9774329085215705e-06,4.868456999291978e-11,0.004160291400501908,0.004124861798486789,3.542960201511833e-05,0.0054912188072277395
S9,0.00414245017975823,6.9528270321242466e-06,4.834180373863766e-11,0.004160140839458834,0.004126787557168127,3.335328229070629e-05,0.005491181386746474
S9,0.004141744286957158,1.7529038342600658e-05,3.0726718521636407e-10,0.00419821532775589,0.0040981697857166415,0.00010004554203924855,0.00548939296183279
S9,0.004142875894928825,8.043149751666321e-06,6.469225792772999e-11,0.004156823359817531,0.004127270940133418,2.955241968411338e-05,0.005492315319372877
S9,0.004142092685740858,7.748001523255464e-06,6.0031527604369e-11,0.004162182470249915,0.004125181904790291,3.7000565459624143e-05,0.0054902373916145665
S9,0.004142128346121279,6.907213824674409e-06,4.770960281977328e-11,0.004154632802179183,0.004126279993680921,2.835280849826198e-05,0.005490327982510151
S9,0.004142705922355506,6.838956205144198e-06,4.6771321975880335e-11,0.004154041322484679,0.004125107753738442,2.893356874623769e-05,0.005491858921741236
S9,0.004142201046328358,6.55233448349945e-06,4.293308718365601e-11,0.004156983427179945,0.0041285239595850575,2.8459467594887065e-05,0.005490519181213096
S9,0.004141897704521669,9.437566573157473e-06,8.906766282277929e-11,0.004172064486721989,0.0041107047479464484,6.135973877554029e-05,0.0054897298119631
S9,0.004142868414481884,7.281882143037577e-06,5.3025807545089534e-11,0.0041579205566457545,0.004124586079257203,3.333447738855175e-05,0.005492291752166138
S9,0.004141617179611655,9.386410978463673e-06,8.810471105662335e-11,0.004159183417430742,0.004120224720501917,3.895869692882494e-05,0.005488985909492945
S9,0.004142891301555332,9.949133797205187e-06,9.89852633146905e-11,0.00416414026021658,0.0041253037645857405,3.883649563083975e-05,0.005492367142965167
S9,0.004141907893275039,1.2129873928522872e-05,1.4713384152185887e-10,0.004171898881408211,0.004113430139255983,5.846874215222758e-05,0.00548977540166899
S9,0.0041424697846812585,7.460547130854663e-06,5.5659763491703735e-11,0.004157575522716904,0.004123155713302587,3.4419809414316764e-05,0.005491235704563419
S9,0.004142347192037356,9.622913233761623e-06,9.260045910450457e-11,0.004162807827862818,0.004101049176656002,6.17586512068162e-05,0.005490922515148439
S9,0.004142272187265666,1.883250006207332e-05,3.546630585879915e-10,0.004184883421262643,0.004077239666406671,0.00010764375485597215,0.00549080753166505
S9,0.004142624045104725,1.1417324949021561e-05,1.303553089915502e-10,0.004185607009201328,0.004115610133479399,6.999687572192912e-05,0.005491668587004422
S9,0.004142132570903841,9.33855679319182e-06,8.720864297966909e-11,0.004165188072109427,0.004119045682867958,4.61423892414688e-05,0.005490351821947343
S9,0.004142480963196572,1.978638568519306e-05,3.915010584832127e-10,0.004190877588102214,0.004091420729717669,9.945685838454437e-05,0.005491372810081434
S9,0.004141613674544939,1.717025876474348e-05,2.948177860482503e-10,0.004185149708913169,0.0040860206862516745,9.912902266149409e-05,0.005489042767028376
S9,0.004142217693746087,1.2484108987452323e-05,1.5585297721058787e-10,0.004171917750341956,0.004115464486824795,5.645326351716093e-05,0.0054905994481153145
S9,0.0041428141826572295,9.028596231279049e-06,8.151554990746624e-11,0.004163548253179791,0.004116546405816293,4.7001847363497586e-05,0.005492157077624255
S9,0.004142157272081849,1.999514157990411e-05,3.998056868004102e-10,0.0042240112039699,0.004078165154123338,0.0001458460498465616,0.00549051733515115
S9,0.004142746303969048,1.1287754707010115e-05,1.27413406325629e-10,0.004162482762790752,0.004114483707024652,4.799905576610003e-05,0.005491991792785769
S9,0.004141657002152041,1.900362601159477e-05,3.6113780158856136e-10,0.004198193910269866,0.004086224009836077,0.00011196990043378912,0.005489178835608519
S9,0.004143683188612598,1.8081138833736145e-05,3.2692758152484134e-10,0.004183124671077582,0.004102116509155277,8.100816192230503e-05,0.005494539934455104
S9,0.004141667203385494,2.0403736742517224e-05,4.163124730579474e-10,0.004192722979715544,0.004083162686801211,0.00010956029291433328,0.0054892235315430644
S9,0.004141097283790207,2.4169090642159148e-05,5.841449424689049e-10,0.004227864567506635,0.004087133027350999,0.0001407315401556362,0.005487766674802273
S9,0.004143083189914215,1.5469563403715097e-05,2.3930739190156144e-10,0.004207181898204074,0.004086171481549098,0.00012101041665497653,0.005492920840301327
S9,0.004142120051802524,5.151291638223029e-06,2.65358055420265e-11,0.004158092735924777,0.004132390665493204,2.570207043157361e-05,0.005490299218992028
S9,0.004142778016074726,1.050157655507519e-05,1.1028311014210489e-10,0.004165355367611151,0.004111103197700726,5.4252169910424565e-05,0.0054920703915463005
S9,0.004141736668369566,9.93716488552107e-06,9.874724596203297e-11,0.004162326714398862,0.004121294352804769,4.1032361594093084e-05,0.005489306040756157
S9,0.004142888289017774,1.024060295108657e-05,1.0486994880180296e-10,0.004166141818142801,0.004121306203186897,4.483561495590392e-05,0.005492361038473416
S9,0.00414206323553167,8.985391267261481e-06,8.073725622577887e-11,0.004160987286394157,0.004117767879764312,4.321940662984497e-05,0.00549016594700778
S9,0.0041421186943208736,7.578938873227931e-06,5.744031444412546e-11,0.004161506862705225,0.004127470488194306,3.4036374510918246e-05,0.005490305509810209
S9,0.004142220338283285,6.798795992266779e-06,4.622362694446282e-11,0.0041630849837709025,0.0041285075587024845,3.457742506841801e-05,0.005490571377444685
S9,0.004142353659541797,6.76523215479088e-06,4.5768366108216454e-11,0.004162491136767,0.004125178823172876,3.7312313594123174e-05,0.005490924674907336
S9,0.004142316948282687,7.811001185395246e-06,6.101173951824593e-11,0.0041574180465014845,0.004119889504420448,3.752854208103652e-05,0.005490832227766243
S9,0.004142712197497506,9.025749905760858e-06,8.146416136134214e-11,0.004158326718672419,0.00412111640030409,3.721031836832842e-05,0.005491886660945913
S9,0.004142190531496733,8.061395883907514e-06,6.4986103597081e-11,0.004159417875875333,0.004124160227562354,3.52576483129783e-05,0.005490498363303932
S9,0.004141755875203422,8.300410739704965e-06,6.889681844780954e-11,0.0041593115533437855,0.004124641936267706,3.466961707607966e-05,0.005489347400512165
S9,0.004142487613899463,6.243347203767187e-06,3.8979384306787554e-11,0.004161940610584622,0.0041322491410263115,2.969146955831073e-05,0.005491277635422327
S9,0.004142103524676396,9.461601103188292e-06,8.952189543585389e-11,0.004161816485359494,0.004126118936134688,3.569754922480659e-05,0.00549027556193026
S9,0.004143160311300707,1.4795192160026389e-05,2.1889771105210632e-10,0.004179111655791342,0.0040921424431797455,8.696921261159684e-05,0.005493118804111494
S9,0.004141582732849083,9.706824583993856e-06,9.422244350442749e-11,0.0041660957713408634,0.0041192950376656426,4.680073367522089e-05,0.0054888965617527
S9,0.004142374343191854,8.70538500944244e-06,7.578372816262516e-11,0.004157958159153254,0.004112586635571865,4.537152358138896e-05,0.0054909891145159375
S9,0.004141877355750638,3.149078010992731e-05,9.916692319317935e-10,0.004267863222000725,0.004064861573508467,0.00020300164849225855,0.005489964703779785
S9,0.004142628931825739,2.2264239938554233e-05,4.956963800415134e-10,0.004198636466317967,0.004071301091066483,0.00012733537525148452,0.005491798452217502
S9,0.004142706549984786,6.5571031391366255e-06,4.2995601577275385e-11,0.00415778011146859,0.004126004406573523,3.1775704895067175e-05,0.005491859377564297
S9,0.004142288402479241,1.5627350593765738e-05,2.442140865804704e-10,0.004173542755940362,0.004108902389499961,6.464036644040095e-05,0.005490815175488193
S9,0.004142429096706726,1.4472045058283444e-05,2.0944008816898625e-10,0.004177463544556763,0.004103395854417249,7.406769013951382e-05,0.005491177043625815
S9,0.004141505298850165,2.8139071561776415e-05,7.918073483587742e-10,0.004234893005341996,0.004063240316458813,0.0001716526888831827,0.005488914543280752
S9,0.004142362015355417,1.6202333621343752e-05,2.625156147773262e-10,0.004180993216031418,0.004098600600981883,8.239261504953445e-05,0.005491016186199733
S9,0.004142362399329938,2.57201627958596e-05,6.615267742455202e-10,0.004199208676352848,0.004084973142739256,0.0001142355336135924,0.005491144887730153
S9,0.004142585992490781,1.671629764582773e-05,2.794346069839057e-10,0.004192812620778536,0.004097438760802604,9.537385997593177e-05,0.005491615404732102
S9,0.004142098177350395,2.0255908889928107e-05,4.1030184495706847e-10,0.004180326244236628,0.004091019199246655,8.930704498997296e-05,0.005490364036049416
S9,0.004142771604509036,1.3841686338705113e-05,1.9159228069909573e-10,0.004189197184348581,0.0041063455978165835,8.285158653199756e-05,0.005492079411010263
S9,0.00414239055099285,2.3573623629885738e-05,5.557157310435072e-10,0.004219718602166374,0.004062387514844504,0.00015733108732187036,0.005491185661659487
S9,0.004142229489394978,9.090207736659712e-06,8.263187669562808e-11,0.004167843941133864,0.004108366225696711,5.947771543715272e-05,0.005490607287900828
S9,0.004142416203832359,1.7241353789051094e-05,2.972642804792266e-10,0.004182839396031787,0.004078980215544063,0.00010385918048772414,0.00549117096641708
S9,0.004141647318027889,2.038952388940818e-05,4.1573268443674686e-10,0.004176426282618075,0.004085184275130165,9.124200748791052e-05,0.005489170636675854
S9,0.00414397776723547,3.0242233599950025e-05,9.145926931139462e-10,0.004192826522889001,0.004043315355929236,0.0001495111669597652,0.005495509224971195
S9,0.0041416311210749224,1.9859575690837067e-05,3.944027466200865e-10,0.004187592527128086,0.004102305262525245,8.528726460284124e-05,0.005489120878656941
S9,0.0041412263203343454,2.627656678920317e-05,6.90457962227455e-10,0.0042248987539471265,0.00405415093944477,0.0001707478145023568,0.005488142686141495
S9,0.00414210583789678,1.7474846795787725e-05,3.053702705362525e-10,0.004188241318864674,0.0040870645059563546,0.00010117681290831935,0.005490350765634918
S9,0.004143576093268909,2.487604525754018e-05,6.188176276551873e-10,0.00420086099616989,0.004073712442287594,0.00012714855388229647,0.005494349330667931
S9,0.004141236499320703,1.878234317486326e-05,3.527764151383324e-10,0.004194556394333173,0.004089768943691646,0.00010478745064152698,0.005488061606310761
S9,0.004142932590047074,1.1307142409000889e-05,1.2785146945742642e-10,0.0041659418608087605,0.004122757404239055,4.3184456569705584e-05,0.005492485855085957
S9,0.004142022373906959,1.3334436378465453e-05,1.7780719353134286e-10,0.00419315573377467,0.00410597764165072,8.717809212395022e-05,0.005490088689004599
S9,0.004142555385392683,7.98190853635945e-06,6.371086388280787e-11,0.004165021335386567,0.004125045331216777,3.997600416979011e-05,0.005491465226211136
S9,0.00414188477424089,7.997995319663092e-06,6.396792913335272e-11,0.004163185752878052,0.004124623777709271,3.856197516878112e-05,0.005489687504325647
S9,0.0041427721816885595,2.1011721456693587e-05,4.414924385736777e-10,0.004212504755404115,0.004100252712367789,0.00011225204303632556,0.005492160909379571
S9,0.004141872776246658,3.1697819922584355e-05,1.0047517878445855e-09,0.0042336322119205455,0.004067762097926583,0.00016587011399396296,0.005489956750848334
S9,0.00414268871618848,1.4275447884124416e-05,2.0378841229235224e-10,0.004179405501812934,0.004109358479415622,7.00470223973116e-05,0.0054918635480472495
S9,0.004142414482891182,1.25647752346792e-05,1.5787357669800772e-10,0.004176798482098358,0.0040981786436770805,7.861983842127798e-05,0.005491121798925863
S9,0.004141777148970779,1.8806117309271667e-05,3.536700482500874e-10,0.004205842990455548,0.0041020521497641274,0.00010379084069142043,0.005489494918971127
S9,0.004142228915227629,3.682480337752513e-05,1.356066143793386e-09,0.004292334349668255,0.00400921492677368,0.00028311942289457534,0.005491013264733329
S9,0.004142448460629833,1.56483842990769e-05,2.4487193117159636e-10,0.004181801901267845,0.004111466890745876,7.033501052196908e-05,0.0054912397186898075
S9,0.004141365150571119,2.1497120336835393e-05,4.621261827763818e-10,0.004228754043089947,0.00406687392677854,0.00016188011631140722,0.0054884375796952715
S9,0.004143153547487248,2.2184907114562135e-05,4.921701036817496e-10,0.004218763047917022,0.004072854681672404,0.00014590836624461812,0.005493188316211154
S9,0.004143423741893204,2.2546881632607814e-05,5.083618713548276e-10,0.004207684002982463,0.004074556933301921,0.00013312706968054196,0.005493909973361804
S9,0.00414154277167175,2.302849765552357e-05,5.303117042704545e-10,0.004185040889436468,0.004051343729615056,0.0001336971598214125,0.005488930189213052
S9,0.004142348759012192,1.6726754315469975e-05,2.797843099300934e-10,0.004173608877518564,0.004092186554755087,8.142232276347767e-05,0.005490986568191931
S9,0.004141989295762564,2.253623791113029e-05,5.078820191870661e-10,0.004213848595096506,0.004085638492239886,0.00012821010285662005,0.005490106626633871
S9,0.0041419834331197615,1.2756427854016442e-05,1.6272645159472651e-10,0.0041840886837293785,0.004097821639769267,8.626704396011171e-05,0.005489980635740851
S9,0.004143212929229789,1.2081933082928007e-05,1.4597310702035025e-10,0.004181332114346656,0.004098102007885232,8.323010646142399e-05,0.005493234992014052
S9,0.004142483136263693,4.4590670472124846e-05,1.9883278931536267e-09,0.0042665285647375,0.004044329146869012,0.00022219941786848826,0.005491889555879115
S9,0.0041416978689481545,1.7425646156717274e-05,3.036531439791155e-10,0.0041779662585884015,0.004100251281143299,7.771497744510272e-05,0.005489268765053971
S9,0.004141947947458,2.1157227798982518e-05,4.476282881380387e-10,0.004198588480090755,0.0040745702255845385,0.0001240182545062165,0.005489977736876698
S9,0.004142894839847048,1.3200405943912265e-05,1.7425071708407426e-10,0.004171703956025322,0.00409257303904849,7.913091697683231e-05,0.0054924006095194815
S9,0.004141206493937663,2.4987100927933244e-05,6.243552127827223e-10,0.0041955600933688475,0.0040721762564974,0.0001233838368714475,0.005488068985806161
S9,0.004142504660396585,1.488774332478017e-05,2.2164490130453652e-10,0.0041711321517350864,0.004097305564731021,7.382658700406507e-05,0.005491381282018794
S9,0.004142777510250994,1.5898128047020282e-05,2.5275047539945294e-10,0.004173833451511586,0.004096144483698549,7.768896781303741e-05,0.005492114639973383
S9,0.0041416309929704215,3.6947112758580214e-05,1.3650891411952408e-09,0.004241129571281257,0.004054625079692946,0.0001865044915883114,0.005489431158743792
S9,0.004142901504893762,1.6410790471816056e-05,2.6931404390984864e-10,0.004177132106297566,0.004105209602780033,7.192250351753353e-05,0.005492448701854372
S9,0.004142474388126387,1.707961919986518e-05,2.9171339201240333e-10,0.004186809133486753,0.004107259412744044,7.954972074270851e-05,0.005491323446296032
S9,0.004142945150972445,1.844835878177222e-05,3.403419417409921e-10,0.004195181658480976,0.004082036288799092,0.00011314536968188432,0.005492587157090507
S9,0.004141384968447389,1.3939612302968741e-05,1.9431279115707748e-10,0.004165701486468214,0.0040772246477338535,8.847683873436027e-05,0.005488404406295404
S9,0.0041430723360285525,1.235750833582768e-05,1.5270801227005058e-10,0.004171444505870504,0.004092909104837304,7.853540103319994e-05,0.005492864348664754
S9,0.004141754774037096,9.634950412125524e-06,9.28322694441178e-11,0.004179970138191607,0.004119305441028222,6.0664697163385385e-05,0.005489352140969126
S9,0.004142862190942432,1.5738582236890815e-05,2.477029708273751e-10,0.004183927384615699,0.004100768916625903,8.315846798979606e-05,0.005492337547555569
S9,0.004141786206867388,4.535613372993632e-06,2.0571788669278675e-11,0.00415190758312071,0.004125626321186308,2.6281261934402514e-05,0.005489412337659398
S9,0.0041421978922733345,6.6703672884246765e-06,4.449379976248597e-11,0.004163917233912773,0.004118187983691137,4.5729250221636375e-05,0.005490511319217094
S9,0.004142896460448938,5.282871465085776e-06,2.790873091661753e-11,0.004158513200863601,0.004123317989370213,3.5195211493387925e-05,0.005492358077033999
S9,0.004141846047639482,2.673161135286949e-05,7.145790455208611e-10,0.004204049127275406,0.004045216409006788,0.00015883271826861757,0.00548979304364554
